기업명,날짜,뉴스제목,URL
STX엔진,2024.03.14,"방위산업·전쟁·테러 관련주, '봄날의 햇살' 에스코넥·우리기술·비유...",https://www.pointdaily.co.kr/news/articleView.html?idxno=193626
STX엔진,2024.03.14,현대힘스 주가 힘찬 뱃고동 소리...조선 블록 사외제작사 중 국내 최대...,https://www.pinpointnews.co.kr/news/articleView.html?idxno=251957
STX엔진,2024.03.15,3년 만에 조직개편 단행…배경은,https://www.thebell.co.kr/free/content/ArticleView.asp?key=202403121640484920105813
STX엔진,2024.03.15,"방위산업·전쟁·테러 관련주, '상승' 우리기술·에스코넥·한화오션·S...",https://www.pointdaily.co.kr/news/articleView.html?idxno=193800
STX엔진,2024.03.15,"1위 삼성중공업 주가·2위 한화오션 주가·3위 현대미포조선 주가, 3월 ...",https://www.stardailynews.co.kr/news/articleView.html?idxno=440064
STX엔진,2024.03.15,상상인인더스트리 주가 불꽃랠리... 조선기자재 시장 성장률은?,https://www.pinpointnews.co.kr/news/articleView.html?idxno=252178
STX엔진,2024.03.17,상상인인더스트리 주가 초강세...조선 업황 본격 회복 '솔솔',https://www.pinpointnews.co.kr/news/articleView.html?idxno=252446
STX엔진,2024.03.18,K-9 엔진 개발·軍 레이더 성능개선… 방산으로 부활 꿈꾸는,https://biz.chosun.com/industry/company/2024/03/18/XC26JOJEF5D2PGYDZ25FXFKTZE/?utm_source=naver&utm_medium=original&utm_campaign=biz
STX엔진,2024.03.18,K9자주포 엔진 국산화한 이 기업…레이더 성능개선 돌입,https://www.asiatime.co.kr/article/20240318500112
STX엔진,2024.03.18,"1Q 업종 실적 기상도, '맑음' 업종은?",https://www.itooza.com/common/iview.php?no=2024031807501516671
STX엔진,2024.03.18,"동성화인테 주가 신바람...""수주잔고 4년치 물량 채웠다""",https://www.pinpointnews.co.kr/news/articleView.html?idxno=252630
STX엔진,2024.03.18,"코스피, 기관 매수로 2680대 재탈환···2차전지·바이오 '강세'",http://www.enewstoday.co.kr/news/articleView.html?idxno=2103199
STX엔진,2024.03.18,"방위산업·전쟁·테러 관련주, '맑음' 한화오션·풍산·한화시스템·현대...",https://www.pointdaily.co.kr/news/articleView.html?idxno=194114
STX엔진,2024.03.18,"1위 삼성중공업·2위 한화오션·3위 현대미포조선, 3월 3주차 조선 부문...",http://www.srtimes.kr/news/articleView.html?idxno=153262
STX엔진,2024.03.20,"1위 삼성중공업 주가·2위 한화오션 주가·3위 현대미포조선 주가, 3월 ...",https://cwn.kr/article/1065571521608396
STX엔진,2024.03.20,동방선기 주가 환호성... 영업이익 등 폭증에 실적호전 지속 '솔솔',https://www.pinpointnews.co.kr/news/articleView.html?idxno=253248
STX엔진,2024.03.20,HD현대중공업 주가 힘찬 뱃고동...국내외 함정 사업 강화로 실적훈풍 '모...,https://www.pinpointnews.co.kr/news/articleView.html?idxno=253169
STX엔진,2024.03.21,"대성하이텍 주가 꿈틀...""기업가치에 비해 너무 떨어졌다""",https://www.pinpointnews.co.kr/news/articleView.html?idxno=253479
STX엔진,2024.03.21,"외국인, 변압기 제작사 순매수",https://www.mk.co.kr/article/10970941
